Orthogroup	Clus_ATCC42720	Clus_L17
OG0001762	CLUG_01927	E0198_001406
OG0001763	CLUG_01928	E0198_001405
OG0001764	CLUG_01929	E0198_001404
OG0001765	CLUG_01930	E0198_001403
OG0001766	CLUG_01931	E0198_001402
OG0001767	CLUG_01932	E0198_001401
OG0001768	CLUG_01933	E0198_001400
OG0001769	CLUG_01934	E0198_001399
OG0001770	CLUG_01935	E0198_001397
OG0001771	CLUG_01936	E0198_001396
OG0001772	CLUG_01937	E0198_001395
OG0001773	CLUG_01938	E0198_001392
OG0001774	CLUG_01940	E0198_001391
OG0001775	CLUG_01942	E0198_001390
OG0001776	CLUG_01943	E0198_001389
OG0001777	CLUG_01944	E0198_001388
OG0001778	CLUG_01945	E0198_001387
OG0001779	CLUG_01946	E0198_001386
OG0001780	CLUG_01947	E0198_001385
OG0001781	CLUG_01948	E0198_001384
OG0001782	CLUG_01949	E0198_001383
OG0001783	CLUG_01952	E0198_001380
OG0001784	CLUG_01953	E0198_001379
OG0001785	CLUG_01954	E0198_001378
OG0001786	CLUG_01956	E0198_001377
OG0001787	CLUG_01957	E0198_001376
OG0001788	CLUG_01958	E0198_001375
OG0001789	CLUG_01961	E0198_001372
OG0001790	CLUG_01962	E0198_001371
OG0001791	CLUG_01963	E0198_001370
OG0001792	CLUG_01964	E0198_001369
OG0001793	CLUG_01967	E0198_001366
OG0001794	CLUG_01969	E0198_001365
OG0001795	CLUG_01970	E0198_001364
OG0001796	CLUG_01972	E0198_001363
OG0001797	CLUG_01973	E0198_001362
OG0001798	CLUG_01974	E0198_001361
OG0001799	CLUG_01975	E0198_001359
OG0001800	CLUG_01976	E0198_001358
OG0001801	CLUG_01977	E0198_001357
OG0001802	CLUG_01978	E0198_001356
OG0001803	CLUG_01980	E0198_001354
OG0001804	CLUG_01981	E0198_001352
OG0001805	CLUG_01982	E0198_001351
OG0001806	CLUG_01983	E0198_001350
OG0001807	CLUG_01985	E0198_001349
OG0001808	CLUG_01987	E0198_001348
OG0001809	CLUG_01988	E0198_001347
OG0001810	CLUG_01993	E0198_001345
OG0001811	CLUG_01994	E0198_001344
OG0001812	CLUG_01995	E0198_001343
OG0001813	CLUG_01996	E0198_001342
OG0001814	CLUG_01997	E0198_001341
OG0001815	CLUG_01998	E0198_001340
OG0001816	CLUG_01999	E0198_001339
OG0001817	CLUG_02000	E0198_001338
OG0001818	CLUG_02002	E0198_001336
OG0001819	CLUG_02004	E0198_001335
OG0001820	CLUG_02005	E0198_001334
OG0001821	CLUG_02006	E0198_001333
OG0001822	CLUG_02008	E0198_001331
OG0001823	CLUG_02009	E0198_001330
OG0001824	CLUG_02011	E0198_001328
OG0001825	CLUG_02014	E0198_001324
OG0001826	CLUG_02015	E0198_001323
OG0001827	CLUG_02016	E0198_001322
OG0001828	CLUG_02017	E0198_001321
OG0001829	CLUG_02018	E0198_001320
OG0001830	CLUG_02021	E0198_001318
OG0001831	CLUG_02022	E0198_001317
OG0001832	CLUG_02023	E0198_001316
OG0001833	CLUG_02026	E0198_001315
OG0001834	CLUG_02030	E0198_001314
OG0001835	CLUG_02033	E0198_001313
OG0001836	CLUG_02034	E0198_001312
OG0001837	CLUG_02035	E0198_001309
OG0001838	CLUG_02037	E0198_001308
OG0001839	CLUG_02038	E0198_001307
OG0001840	CLUG_02039	E0198_001306
OG0001841	CLUG_02040	E0198_001305
OG0001842	CLUG_02041	E0198_001303
OG0001843	CLUG_02042	E0198_001302
OG0001844	CLUG_02043	E0198_001301
OG0001845	CLUG_02044	E0198_001300
OG0001846	CLUG_02046	E0198_001299
OG0001847	CLUG_02047	E0198_001298
OG0001848	CLUG_02049	E0198_001297
OG0001849	CLUG_02050	E0198_001296
OG0001850	CLUG_02051	E0198_001295
OG0001851	CLUG_02052	E0198_001294
OG0001852	CLUG_02053	E0198_001293
OG0001853	CLUG_02055	E0198_001292
OG0001854	CLUG_02056	E0198_001291
OG0001855	CLUG_02057	E0198_001290
OG0001856	CLUG_02058	E0198_001288
OG0001857	CLUG_02061	E0198_001287
OG0001858	CLUG_02063	E0198_001286
OG0001859	CLUG_02065	E0198_001284
OG0001860	CLUG_02066	E0198_001282
OG0001861	CLUG_02067	E0198_001281
OG0001862	CLUG_02069	E0198_001280
OG0001863	CLUG_02070	E0198_001279
OG0001864	CLUG_02071	E0198_001278
OG0001865	CLUG_02072	E0198_001277
OG0001866	CLUG_02074	E0198_001276
OG0001867	CLUG_02075	E0198_001275
OG0001868	CLUG_02080	E0198_001273
OG0001869	CLUG_02082	E0198_001272
OG0001870	CLUG_02083	E0198_001271
OG0001871	CLUG_02084	E0198_001270
OG0001872	CLUG_02085	E0198_001269
OG0001873	CLUG_02086	E0198_001268
OG0001874	CLUG_02087	E0198_001267
OG0001875	CLUG_02088	E0198_001266
OG0001876	CLUG_02089	E0198_001265
OG0001877	CLUG_02090	E0198_001264
OG0001878	CLUG_02091	E0198_001263
OG0001879	CLUG_02092	E0198_001262
OG0001880	CLUG_02093	E0198_001261
OG0001881	CLUG_02094	E0198_001260
OG0001882	CLUG_02096	E0198_001259
OG0001883	CLUG_02097	E0198_001257
OG0001884	CLUG_02098	E0198_001256
OG0001885	CLUG_02099	E0198_001255
OG0001886	CLUG_02100	E0198_001254
OG0001887	CLUG_02102	E0198_004330
OG0001888	CLUG_02103	E0198_001252
OG0001889	CLUG_02105	E0198_001251
OG0001890	CLUG_02106	E0198_001250
OG0001891	CLUG_02107	E0198_001249
OG0001892	CLUG_02110	E0198_001248
OG0001893	CLUG_02112	E0198_001247
OG0001894	CLUG_02114	E0198_001245
OG0001895	CLUG_02115	E0198_001244
OG0001896	CLUG_02116	E0198_001243
OG0001897	CLUG_02117	E0198_001242
OG0001898	CLUG_02118	E0198_001241
OG0001899	CLUG_02119	E0198_001240
OG0001900	CLUG_02121	E0198_001238
OG0001901	CLUG_02122	E0198_001236
OG0001902	CLUG_02123	E0198_001235
OG0001903	CLUG_02124	E0198_001234
OG0001904	CLUG_02126	E0198_001232
OG0001905	CLUG_02127	E0198_001231
OG0001906	CLUG_02128	E0198_001230
OG0001907	CLUG_02129	E0198_001229
OG0001908	CLUG_02130	E0198_001228
OG0001909	CLUG_02135	E0198_001227
OG0001910	CLUG_02138	E0198_001226
OG0001911	CLUG_02140	E0198_001224
OG0001912	CLUG_02141	E0198_001223
OG0001913	CLUG_02144	E0198_001221
OG0001914	CLUG_02145	E0198_001220
OG0001915	CLUG_02148	E0198_001217
OG0001916	CLUG_02149	E0198_001216
OG0001917	CLUG_02150	E0198_001215
OG0001918	CLUG_02151	E0198_001212
OG0001919	CLUG_02152	E0198_001211
OG0001920	CLUG_02153	E0198_001210
OG0001921	CLUG_02155	E0198_001209
OG0001922	CLUG_02158	E0198_001207
OG0001923	CLUG_02159	E0198_001206
OG0001924	CLUG_02160	E0198_001205
OG0001925	CLUG_02162	E0198_001204
OG0001927	CLUG_02165	E0198_001202
OG0001928	CLUG_02166	E0198_001201
OG0001929	CLUG_02167	E0198_001200
OG0001930	CLUG_02170	E0198_001198
OG0001931	CLUG_02174	E0198_001197
OG0001932	CLUG_02176	E0198_001196
OG0001933	CLUG_02177	E0198_001195
OG0001934	CLUG_02178	E0198_001194
OG0001935	CLUG_02180	E0198_001192
OG0001936	CLUG_02181	E0198_001191
OG0001937	CLUG_02182	E0198_001190
OG0001938	CLUG_02183	E0198_001189
OG0001939	CLUG_02184	E0198_001188
OG0001940	CLUG_02185	E0198_001187
OG0001941	CLUG_02191	E0198_001182
OG0001942	CLUG_02195	E0198_001178
OG0001943	CLUG_02197	E0198_001177
OG0001944	CLUG_02198	E0198_001176
OG0001945	CLUG_02199	E0198_001175
OG0001946	CLUG_02200	E0198_001174
OG0001947	CLUG_02202	E0198_001173
OG0001948	CLUG_02203	E0198_001172
OG0001949	CLUG_02204	E0198_001171
OG0001950	CLUG_02206	E0198_001169
OG0001951	CLUG_02207	E0198_001168
OG0001952	CLUG_02208	E0198_001167
OG0001953	CLUG_02209	E0198_001166
OG0001954	CLUG_02210	E0198_001165
OG0001955	CLUG_02211	E0198_001164
OG0001956	CLUG_02212	E0198_001163
OG0001957	CLUG_02213	E0198_001162
OG0001958	CLUG_02214	E0198_001161
OG0001959	CLUG_02215	E0198_001160
OG0001960	CLUG_02216	E0198_001159
OG0001961	CLUG_02217	E0198_001158
OG0001962	CLUG_02218	E0198_001157
OG0001963	CLUG_02220	E0198_001155
OG0001964	CLUG_02221	E0198_001154
OG0001965	CLUG_02223	E0198_001153
OG0001966	CLUG_02224	E0198_001152
OG0001967	CLUG_02225	E0198_001151
OG0001968	CLUG_02227	E0198_001150
OG0001969	CLUG_02228	E0198_001149
OG0001970	CLUG_02229	E0198_001148
OG0001971	CLUG_02230	E0198_001147
OG0001972	CLUG_02232	E0198_001144
OG0001973	CLUG_02233	E0198_001143
OG0001974	CLUG_02237	E0198_001142
OG0001975	CLUG_02238	E0198_001139
OG0001976	CLUG_02239	E0198_001138
OG0001977	CLUG_02240	E0198_001137
OG0001978	CLUG_02243	E0198_001135
OG0001979	CLUG_02244	E0198_001134
OG0001980	CLUG_02246	E0198_001132
OG0001981	CLUG_02247	E0198_001131
OG0001982	CLUG_02248	E0198_001130
OG0001983	CLUG_02249	E0198_001129
OG0001984	CLUG_02252	E0198_001128
OG0001985	CLUG_02254	E0198_001127
OG0001986	CLUG_02256	E0198_001126
OG0001987	CLUG_02259	E0198_001125
OG0001988	CLUG_02260	E0198_001124
OG0001989	CLUG_02261	E0198_001123
OG0001990	CLUG_02262	E0198_001122
OG0001991	CLUG_02264	E0198_001120
OG0001992	CLUG_02265	E0198_001117
OG0001993	CLUG_02266	E0198_001114
OG0001994	CLUG_02267	E0198_001113
OG0001995	CLUG_02268	E0198_001112
OG0001996	CLUG_02269	E0198_001111
OG0001997	CLUG_02270	E0198_001110
OG0001998	CLUG_02271	E0198_001109
OG0001999	CLUG_02272	E0198_001108
OG0002000	CLUG_02273	E0198_001107
OG0002001	CLUG_02274	E0198_001106
OG0002002	CLUG_02277	E0198_001104
OG0002003	CLUG_02278	E0198_001103
OG0002004	CLUG_02279	E0198_001102
OG0002005	CLUG_02280	E0198_001101
OG0002006	CLUG_02281	E0198_001100
OG0002007	CLUG_02282	E0198_001099
OG0002008	CLUG_02283	E0198_001098
OG0002009	CLUG_02289	E0198_001097
OG0002010	CLUG_02291	E0198_001096
OG0002011	CLUG_02292	E0198_001095
OG0002012	CLUG_02294	E0198_001094
OG0002013	CLUG_02297	E0198_001093
OG0002014	CLUG_02298	E0198_001092
OG0002016	CLUG_02306	E0198_002869
OG0002017	CLUG_02308	E0198_002867
OG0002018	CLUG_02309	E0198_002866
OG0002019	CLUG_02310	E0198_002865
OG0002020	CLUG_02311	E0198_002864
OG0002021	CLUG_02312	E0198_002863
OG0002022	CLUG_02313	E0198_002862
OG0002023	CLUG_02317	E0198_002861
OG0002024	CLUG_02318	E0198_002860
OG0002025	CLUG_02319	E0198_002859
OG0002026	CLUG_02320	E0198_002858
OG0002027	CLUG_02321	E0198_002857
OG0002028	CLUG_02322	E0198_002856
OG0002029	CLUG_02323	E0198_002855
OG0002030	CLUG_02324	E0198_002854
OG0002031	CLUG_02325	E0198_002853
OG0002032	CLUG_02326	E0198_002852
OG0002033	CLUG_02327	E0198_002851
OG0002034	CLUG_02328	E0198_002850
OG0002035	CLUG_02329	E0198_002849
OG0002036	CLUG_02330	E0198_002848
OG0002037	CLUG_02331	E0198_002847
OG0002038	CLUG_02332	E0198_002846
OG0002039	CLUG_02333	E0198_002845
OG0002040	CLUG_02334	E0198_002844
OG0002041	CLUG_02335	E0198_002843
OG0002042	CLUG_02336	E0198_002842
OG0002043	CLUG_02337	E0198_002841
OG0002044	CLUG_02338	E0198_002840
OG0002045	CLUG_02339	E0198_002839
OG0002046	CLUG_02340	E0198_002838
OG0002047	CLUG_02342	E0198_002837
OG0002048	CLUG_02344	E0198_002835
OG0002049	CLUG_02346	E0198_002834
OG0002050	CLUG_02347	E0198_002833
OG0002051	CLUG_02350	E0198_002830
OG0002052	CLUG_02351	E0198_002829
OG0002053	CLUG_02352	E0198_002828
OG0002054	CLUG_02353	E0198_002827
OG0002055	CLUG_02354	E0198_002826
OG0002056	CLUG_02355	E0198_002825
OG0002057	CLUG_02356	E0198_002824
OG0002058	CLUG_02357	E0198_002823
OG0002059	CLUG_02358	E0198_002822
OG0002060	CLUG_02359	E0198_002820
OG0002061	CLUG_02360	E0198_002819
OG0002062	CLUG_02362	E0198_002817
OG0002063	CLUG_02364	E0198_002816
OG0002064	CLUG_02365	E0198_002815
OG0002065	CLUG_02366	E0198_002814
OG0002066	CLUG_02367	E0198_002813
OG0002067	CLUG_02368	E0198_002812
OG0002068	CLUG_02369	E0198_002811
OG0002069	CLUG_02370	E0198_002810
OG0002070	CLUG_02372	E0198_002809
OG0002071	CLUG_02374	E0198_002808
OG0002072	CLUG_02375	E0198_002807
OG0002073	CLUG_02376	E0198_002806
OG0002074	CLUG_02377	E0198_002805
OG0002075	CLUG_02378	E0198_002804
OG0002076	CLUG_02379	E0198_002803
OG0002077	CLUG_02380	E0198_002802
OG0002078	CLUG_02381	E0198_002801
OG0002079	CLUG_02382	E0198_002800
OG0002080	CLUG_02384	E0198_002799
OG0002081	CLUG_02385	E0198_002798
OG0002082	CLUG_02386	E0198_002797
OG0002083	CLUG_02387	E0198_002796
OG0002084	CLUG_02388	E0198_002795
OG0002085	CLUG_02389	E0198_002794
OG0002086	CLUG_02390	E0198_002793
OG0002087	CLUG_02391	E0198_002792
OG0002088	CLUG_02392	E0198_002791
OG0002089	CLUG_02393	E0198_002790
OG0002090	CLUG_02394	E0198_002789
OG0002091	CLUG_02395	E0198_002786
OG0002092	CLUG_02397	E0198_002784
OG0002093	CLUG_02398	E0198_002783
OG0002094	CLUG_02399	E0198_002782
OG0002095	CLUG_02400	E0198_002781
OG0002096	CLUG_02401	E0198_002780
OG0002097	CLUG_02402	E0198_002779
OG0002098	CLUG_02403	E0198_002778
OG0002099	CLUG_02404	E0198_002776
OG0002100	CLUG_02406	E0198_002774
OG0002101	CLUG_02407	E0198_002773
OG0002102	CLUG_02408	E0198_002772
OG0002103	CLUG_02411	E0198_002770
OG0002104	CLUG_02413	E0198_002769
OG0002105	CLUG_02415	E0198_002768
OG0002106	CLUG_02416	E0198_002767
OG0002107	CLUG_02417	E0198_002766
OG0002108	CLUG_02419	E0198_002764
OG0002109	CLUG_02421	E0198_002762
OG0002110	CLUG_02422	E0198_002761
OG0002111	CLUG_02423	E0198_002760
OG0002112	CLUG_02424	E0198_002759
OG0002113	CLUG_02429	E0198_002757
OG0002114	CLUG_02430	E0198_002755
OG0002115	CLUG_02431	E0198_002753
OG0002116	CLUG_02432	E0198_002752
OG0002117	CLUG_02433	E0198_002751
OG0002118	CLUG_02435	E0198_002749
OG0002119	CLUG_02436	E0198_002748
OG0002120	CLUG_02437	E0198_002747
OG0002121	CLUG_02438	E0198_002746
OG0002122	CLUG_02439	E0198_002745
OG0002123	CLUG_02440	E0198_002743
OG0002124	CLUG_02446	E0198_002742
OG0002125	CLUG_02447	E0198_002741
OG0002126	CLUG_02448	E0198_002740
OG0002127	CLUG_02449	E0198_002739
OG0002128	CLUG_02450	E0198_002737
OG0002129	CLUG_02451	E0198_002736
OG0002130	CLUG_02452	E0198_002735
OG0002131	CLUG_02453	E0198_002734
OG0002132	CLUG_02454	E0198_002733
OG0002133	CLUG_02455	E0198_002732
OG0002134	CLUG_02457	E0198_002731
OG0002135	CLUG_02462	E0198_002727
OG0002136	CLUG_02463	E0198_002726
OG0002137	CLUG_02464	E0198_002725
OG0002138	CLUG_02465	E0198_002724
OG0002139	CLUG_02466	E0198_002723
OG0002140	CLUG_02468	E0198_002722
OG0002141	CLUG_02476	E0198_002720
OG0002142	CLUG_02477	E0198_002719
OG0002143	CLUG_02478	E0198_002718
OG0002144	CLUG_02479	E0198_002717
OG0002145	CLUG_02480	E0198_002716
OG0002146	CLUG_02481	E0198_002715
OG0002147	CLUG_02482	E0198_002714
OG0002148	CLUG_02483	E0198_002713
OG0002149	CLUG_02485	E0198_002712
OG0002150	CLUG_02486	E0198_002711
OG0002151	CLUG_02487	E0198_002710
OG0002152	CLUG_02488	E0198_002709
OG0002153	CLUG_02491	E0198_002707
OG0002154	CLUG_02492	E0198_002706
OG0002155	CLUG_02493	E0198_002705
OG0002156	CLUG_02494	E0198_002704
OG0002157	CLUG_02495	E0198_002702
OG0002158	CLUG_02497	E0198_002700
OG0002159	CLUG_02500	E0198_002698
OG0002160	CLUG_02501	E0198_002697
OG0002161	CLUG_02502	E0198_002696
OG0002162	CLUG_02503	E0198_002695
OG0002163	CLUG_02504	E0198_002694
OG0002164	CLUG_02505	E0198_002693
OG0002165	CLUG_02509	E0198_002692
OG0002166	CLUG_02510	E0198_002691
OG0002167	CLUG_02511	E0198_002690
OG0002168	CLUG_02513	E0198_002689
OG0002169	CLUG_02514	E0198_002688
OG0002170	CLUG_02516	E0198_002687
OG0002171	CLUG_02517	E0198_002686
OG0002172	CLUG_02518	E0198_002685
OG0002173	CLUG_02519	E0198_002683
OG0002174	CLUG_02520	E0198_002682
OG0002175	CLUG_02521	E0198_002681
OG0002176	CLUG_02522	E0198_002680
OG0002177	CLUG_02523	E0198_002678
OG0002178	CLUG_02524	E0198_002677
OG0002179	CLUG_02525	E0198_002675
OG0002180	CLUG_02526	E0198_002674
OG0002181	CLUG_02527	E0198_002673
OG0002182	CLUG_02528	E0198_002672
OG0002183	CLUG_02529	E0198_002671
OG0002184	CLUG_02530	E0198_002670
OG0002185	CLUG_02531	E0198_002669
OG0002186	CLUG_02533	E0198_002668
OG0002187	CLUG_02534	E0198_002667
OG0002188	CLUG_02535	E0198_002666
OG0002189	CLUG_02538	E0198_002665
OG0002190	CLUG_02540	E0198_002664
OG0002191	CLUG_02541	E0198_002663
OG0002192	CLUG_02542	E0198_002662
OG0002193	CLUG_02543	E0198_002661
OG0002194	CLUG_02544	E0198_002660
OG0002195	CLUG_02545	E0198_002659
OG0002196	CLUG_02546	E0198_002658
OG0002197	CLUG_02547	E0198_002657
OG0002198	CLUG_02548	E0198_002656
OG0002199	CLUG_02549	E0198_002655
OG0002200	CLUG_02550	E0198_002654
OG0002201	CLUG_02551	E0198_002652
OG0002202	CLUG_02553	E0198_002650
OG0002203	CLUG_02554	E0198_002649
OG0002204	CLUG_02557	E0198_002648
OG0002205	CLUG_02558	E0198_002647
OG0002206	CLUG_02559	E0198_002646
OG0002207	CLUG_02562	E0198_002645
OG0002208	CLUG_02564	E0198_002644
OG0002209	CLUG_02565	E0198_002643
OG0002210	CLUG_02566	E0198_002642
OG0002211	CLUG_02567	E0198_002641
OG0002212	CLUG_02568	E0198_002640
OG0002213	CLUG_02569	E0198_002639
OG0002214	CLUG_02572	E0198_002637
OG0002215	CLUG_02573	E0198_002634
OG0002216	CLUG_02574	E0198_002633
OG0002217	CLUG_02576	E0198_002632
OG0002218	CLUG_02577	E0198_002631
OG0002219	CLUG_02578	E0198_002630
OG0002220	CLUG_02579	E0198_002629
OG0002221	CLUG_02580	E0198_002628
OG0002222	CLUG_02581	E0198_002627
OG0002223	CLUG_02582	E0198_002625
OG0002224	CLUG_02586	E0198_002624
OG0002225	CLUG_02587	E0198_002623
OG0002226	CLUG_02588	E0198_002622
OG0002227	CLUG_02589	E0198_002621
OG0002228	CLUG_02590	E0198_002620
OG0002229	CLUG_02591	E0198_002619
OG0002230	CLUG_02592	E0198_002618
OG0002231	CLUG_02593	E0198_002617
OG0002232	CLUG_02595	E0198_002616
OG0002233	CLUG_02596	E0198_002615
OG0002234	CLUG_02597	E0198_002614
OG0002235	CLUG_02598	E0198_002613
OG0002236	CLUG_02599	E0198_002612
OG0002237	CLUG_02601	E0198_002610
OG0002238	CLUG_02602	E0198_002609
OG0002239	CLUG_02603	E0198_002608
OG0002240	CLUG_02604	E0198_002607
OG0002241	CLUG_02605	E0198_002606
OG0002242	CLUG_02606	E0198_002605
OG0002243	CLUG_02607	E0198_002604
OG0002244	CLUG_02608	E0198_002603
OG0002245	CLUG_02609	E0198_002602
OG0002246	CLUG_02610	E0198_002601
OG0002247	CLUG_02611	E0198_002599
OG0002248	CLUG_02612	E0198_002598
OG0002249	CLUG_02613	E0198_002597
OG0002250	CLUG_02615	E0198_002596
OG0002251	CLUG_02616	E0198_002595
OG0002252	CLUG_02618	E0198_002593
OG0002253	CLUG_02619	E0198_002592
OG0002254	CLUG_02621	E0198_002591
OG0002255	CLUG_02623	E0198_002589
OG0002256	CLUG_02624	E0198_002588
OG0002257	CLUG_02625	E0198_002587
OG0002258	CLUG_02626	E0198_002586
OG0002259	CLUG_02627	E0198_002584
OG0002260	CLUG_02628	E0198_002583
OG0002261	CLUG_02629	E0198_002582
OG0002262	CLUG_02630	E0198_002581
OG0002263	CLUG_02631	E0198_002580
OG0002264	CLUG_02632	E0198_002579
OG0002265	CLUG_02633	E0198_002578
OG0002266	CLUG_02634	E0198_002577
OG0002267	CLUG_02636	E0198_002576
OG0002268	CLUG_02637	E0198_002575
OG0002269	CLUG_02638	E0198_002574
OG0002270	CLUG_02639	E0198_002573
OG0002271	CLUG_02640	E0198_002572
OG0002272	CLUG_02641	E0198_002571
OG0002273	CLUG_02643	E0198_002569
OG0002274	CLUG_02644	E0198_002568
OG0002275	CLUG_02645	E0198_002567
OG0002276	CLUG_02646	E0198_002566
OG0002277	CLUG_02647	E0198_002565
OG0002278	CLUG_02648	E0198_002564
OG0002279	CLUG_02649	E0198_002563
OG0002280	CLUG_02650	E0198_002562
OG0002281	CLUG_02651	E0198_002561
OG0002282	CLUG_02652	E0198_002560
OG0002283	CLUG_02654	E0198_002559
OG0002284	CLUG_02655	E0198_002558
OG0002285	CLUG_02656	E0198_002557
OG0002286	CLUG_02657	E0198_002555
OG0002287	CLUG_02658	E0198_002554
OG0002288	CLUG_02659	E0198_002553
OG0002289	CLUG_02660	E0198_002552
OG0002290	CLUG_02661	E0198_002551
OG0002291	CLUG_02662	E0198_002550
OG0002292	CLUG_02663	E0198_002549
OG0002293	CLUG_02664	E0198_002547
OG0002294	CLUG_02665	E0198_002546
OG0002295	CLUG_02666	E0198_002545
OG0002296	CLUG_02668	E0198_002543
OG0002297	CLUG_02669	E0198_002542
OG0002298	CLUG_02670	E0198_002541
OG0002299	CLUG_02671	E0198_002540
OG0002300	CLUG_02672	E0198_002538
OG0002301	CLUG_02673	E0198_002537
OG0002302	CLUG_02674	E0198_002535
OG0002303	CLUG_02675	E0198_002534
OG0002304	CLUG_02677	E0198_002532
OG0002305	CLUG_02679	E0198_002531
OG0002306	CLUG_02680	E0198_002529
OG0002307	CLUG_02683	E0198_002528
OG0002308	CLUG_02685	E0198_002527
OG0002309	CLUG_02686	E0198_002526
OG0002310	CLUG_02687	E0198_002522
OG0002311	CLUG_02688	E0198_002521
OG0002312	CLUG_02689	E0198_002520
OG0002313	CLUG_02690	E0198_002519
OG0002314	CLUG_02691	E0198_002518
OG0002315	CLUG_02692	E0198_002517
OG0002316	CLUG_02693	E0198_002515
OG0002317	CLUG_02694	E0198_002514
OG0002318	CLUG_02696	E0198_002512
OG0002319	CLUG_02697	E0198_002511
OG0002320	CLUG_02698	E0198_002510
OG0002321	CLUG_02699	E0198_002509
OG0002322	CLUG_02708	E0198_002505
OG0002323	CLUG_02710	E0198_002504
OG0002324	CLUG_02712	E0198_002502
OG0002325	CLUG_02713	E0198_002501
OG0002326	CLUG_02714	E0198_002500
OG0002327	CLUG_02715	E0198_002499
OG0002328	CLUG_02716	E0198_002498
OG0002329	CLUG_02717	E0198_002497
OG0002330	CLUG_02718	E0198_002496
OG0002331	CLUG_02719	E0198_002495
OG0002332	CLUG_02720	E0198_002494
OG0002333	CLUG_02722	E0198_002493
OG0002334	CLUG_02724	E0198_002489
OG0002335	CLUG_02726	E0198_002488
OG0002336	CLUG_02727	E0198_002486
OG0002337	CLUG_02728	E0198_002485
OG0002338	CLUG_02729	E0198_002484
OG0002339	CLUG_02730	E0198_002483
OG0002340	CLUG_02731	E0198_002480
OG0002341	CLUG_02732	E0198_002479
OG0002342	CLUG_02733	E0198_002478
OG0002343	CLUG_02734	E0198_002477
OG0002344	CLUG_02736	E0198_002475
OG0002345	CLUG_02737	E0198_002474
OG0002346	CLUG_02739	E0198_002473
OG0002347	CLUG_02740	E0198_002472
OG0002348	CLUG_02742	E0198_002471
OG0002349	CLUG_02743	E0198_002470
OG0002350	CLUG_02744	E0198_002469
OG0002351	CLUG_02745	E0198_002468
OG0002352	CLUG_02746	E0198_002467
OG0002353	CLUG_02747	E0198_002466
OG0002354	CLUG_02750	E0198_002464
OG0002355	CLUG_02751	E0198_002463
OG0002356	CLUG_02752	E0198_002462
OG0002357	CLUG_02753	E0198_002461
OG0002358	CLUG_02754	E0198_002460
OG0002359	CLUG_02755	E0198_002459
OG0002360	CLUG_02756	E0198_002458
OG0002361	CLUG_02757	E0198_002457
OG0002363	CLUG_02761	E0198_002453
OG0002364	CLUG_02764	E0198_002452
OG0002365	CLUG_02765	E0198_002449
OG0002366	CLUG_02767	E0198_002445
OG0002367	CLUG_02768	E0198_002444
OG0002368	CLUG_02769	E0198_002443
OG0002369	CLUG_02770	E0198_002442
OG0002370	CLUG_02771	E0198_002441
OG0002371	CLUG_02772	E0198_002439
OG0002372	CLUG_02774	E0198_002437
OG0002373	CLUG_02775	E0198_002436
OG0002374	CLUG_02777	E0198_002435
OG0002375	CLUG_02778	E0198_002433
OG0002376	CLUG_02779	E0198_002432
OG0002377	CLUG_02780	E0198_002431
OG0002378	CLUG_02781	E0198_002430
OG0002379	CLUG_02782	E0198_002429
OG0002380	CLUG_02783	E0198_002428
OG0002381	CLUG_02785	E0198_002426
OG0002382	CLUG_02786	E0198_002425
OG0002383	CLUG_02787	E0198_002424
OG0002384	CLUG_02788	E0198_002423
OG0002385	CLUG_02789	E0198_002422
OG0002386	CLUG_02790	E0198_002421
OG0002387	CLUG_02793	E0198_002419
OG0002388	CLUG_02796	E0198_002418
OG0002389	CLUG_02797	E0198_002417
OG0002390	CLUG_02798	E0198_002416
OG0002391	CLUG_02799	E0198_002415
OG0002392	CLUG_02800	E0198_002414
OG0002393	CLUG_02801	E0198_002413
OG0002394	CLUG_02802	E0198_002412
OG0002395	CLUG_02804	E0198_002410
OG0002396	CLUG_02805	E0198_002408
OG0002397	CLUG_02806	E0198_002407
OG0002398	CLUG_02809	E0198_002404
OG0002399	CLUG_02815	E0198_002403
OG0002400	CLUG_02816	E0198_002402
OG0002401	CLUG_02818	E0198_002400
OG0002402	CLUG_02819	E0198_002399
OG0002404	CLUG_02822	E0198_002397
OG0002405	CLUG_02823	E0198_002396
OG0002406	CLUG_02825	E0198_002395
OG0002407	CLUG_02826	E0198_002394
OG0002408	CLUG_02827	E0198_002393
OG0002409	CLUG_02830	E0198_002392
OG0002410	CLUG_02834	E0198_002390
OG0002411	CLUG_02836	E0198_002389
OG0002412	CLUG_02838	E0198_002388
OG0002413	CLUG_02841	E0198_002387
OG0002414	CLUG_02842	E0198_002386
OG0002415	CLUG_02843	E0198_002385
OG0002416	CLUG_02844	E0198_002384
OG0002417	CLUG_02845	E0198_002383
OG0002418	CLUG_02847	E0198_002381
OG0002419	CLUG_02848	E0198_002380
OG0002420	CLUG_02849	E0198_002379
OG0002421	CLUG_02851	E0198_002378
OG0002422	CLUG_02853	E0198_002377
OG0002423	CLUG_02854	E0198_002376
OG0002424	CLUG_02855	E0198_002375
OG0002425	CLUG_02856	E0198_002373
OG0002426	CLUG_02857	E0198_002372
OG0002427	CLUG_02858	E0198_002371
OG0002428	CLUG_02859	E0198_002370
OG0002429	CLUG_02861	E0198_002369
OG0002430	CLUG_02862	E0198_002368
