Orthogroup	Clus_L17	Clus_ATCC42720
OG0001762	E0198_001406	CLUG_01927
OG0001763	E0198_001405	CLUG_01928
OG0001764	E0198_001404	CLUG_01929
OG0001765	E0198_001403	CLUG_01930
OG0001766	E0198_001402	CLUG_01931
OG0001767	E0198_001401	CLUG_01932
OG0001768	E0198_001400	CLUG_01933
OG0001769	E0198_001399	CLUG_01934
OG0001770	E0198_001397	CLUG_01935
OG0001771	E0198_001396	CLUG_01936
OG0001772	E0198_001395	CLUG_01937
OG0001773	E0198_001392	CLUG_01938
OG0001774	E0198_001391	CLUG_01940
OG0001775	E0198_001390	CLUG_01942
OG0001776	E0198_001389	CLUG_01943
OG0001777	E0198_001388	CLUG_01944
OG0001778	E0198_001387	CLUG_01945
OG0001779	E0198_001386	CLUG_01946
OG0001780	E0198_001385	CLUG_01947
OG0001781	E0198_001384	CLUG_01948
OG0001782	E0198_001383	CLUG_01949
OG0001783	E0198_001380	CLUG_01952
OG0001784	E0198_001379	CLUG_01953
OG0001785	E0198_001378	CLUG_01954
OG0001786	E0198_001377	CLUG_01956
OG0001787	E0198_001376	CLUG_01957
OG0001788	E0198_001375	CLUG_01958
OG0001789	E0198_001372	CLUG_01961
OG0001790	E0198_001371	CLUG_01962
OG0001791	E0198_001370	CLUG_01963
OG0001792	E0198_001369	CLUG_01964
OG0001793	E0198_001366	CLUG_01967
OG0001794	E0198_001365	CLUG_01969
OG0001795	E0198_001364	CLUG_01970
OG0001796	E0198_001363	CLUG_01972
OG0001797	E0198_001362	CLUG_01973
OG0001798	E0198_001361	CLUG_01974
OG0001799	E0198_001359	CLUG_01975
OG0001800	E0198_001358	CLUG_01976
OG0001801	E0198_001357	CLUG_01977
OG0001802	E0198_001356	CLUG_01978
OG0001803	E0198_001354	CLUG_01980
OG0001804	E0198_001352	CLUG_01981
OG0001805	E0198_001351	CLUG_01982
OG0001806	E0198_001350	CLUG_01983
OG0001807	E0198_001349	CLUG_01985
OG0001808	E0198_001348	CLUG_01987
OG0001809	E0198_001347	CLUG_01988
OG0001810	E0198_001345	CLUG_01993
OG0001811	E0198_001344	CLUG_01994
OG0001812	E0198_001343	CLUG_01995
OG0001813	E0198_001342	CLUG_01996
OG0001814	E0198_001341	CLUG_01997
OG0001815	E0198_001340	CLUG_01998
OG0001816	E0198_001339	CLUG_01999
OG0001817	E0198_001338	CLUG_02000
OG0001818	E0198_001336	CLUG_02002
OG0001819	E0198_001335	CLUG_02004
OG0001820	E0198_001334	CLUG_02005
OG0001821	E0198_001333	CLUG_02006
OG0001822	E0198_001331	CLUG_02008
OG0001823	E0198_001330	CLUG_02009
OG0001824	E0198_001328	CLUG_02011
OG0001825	E0198_001324	CLUG_02014
OG0001826	E0198_001323	CLUG_02015
OG0001827	E0198_001322	CLUG_02016
OG0001828	E0198_001321	CLUG_02017
OG0001829	E0198_001320	CLUG_02018
OG0001830	E0198_001318	CLUG_02021
OG0001831	E0198_001317	CLUG_02022
OG0001832	E0198_001316	CLUG_02023
OG0001833	E0198_001315	CLUG_02026
OG0001834	E0198_001314	CLUG_02030
OG0001835	E0198_001313	CLUG_02033
OG0001836	E0198_001312	CLUG_02034
OG0001837	E0198_001309	CLUG_02035
OG0001838	E0198_001308	CLUG_02037
OG0001839	E0198_001307	CLUG_02038
OG0001840	E0198_001306	CLUG_02039
OG0001841	E0198_001305	CLUG_02040
OG0001842	E0198_001303	CLUG_02041
OG0001843	E0198_001302	CLUG_02042
OG0001844	E0198_001301	CLUG_02043
OG0001845	E0198_001300	CLUG_02044
OG0001846	E0198_001299	CLUG_02046
OG0001847	E0198_001298	CLUG_02047
OG0001848	E0198_001297	CLUG_02049
OG0001849	E0198_001296	CLUG_02050
OG0001850	E0198_001295	CLUG_02051
OG0001851	E0198_001294	CLUG_02052
OG0001852	E0198_001293	CLUG_02053
OG0001853	E0198_001292	CLUG_02055
OG0001854	E0198_001291	CLUG_02056
OG0001855	E0198_001290	CLUG_02057
OG0001856	E0198_001288	CLUG_02058
OG0001857	E0198_001287	CLUG_02061
OG0001858	E0198_001286	CLUG_02063
OG0001859	E0198_001284	CLUG_02065
OG0001860	E0198_001282	CLUG_02066
OG0001861	E0198_001281	CLUG_02067
OG0001862	E0198_001280	CLUG_02069
OG0001863	E0198_001279	CLUG_02070
OG0001864	E0198_001278	CLUG_02071
OG0001865	E0198_001277	CLUG_02072
OG0001866	E0198_001276	CLUG_02074
OG0001867	E0198_001275	CLUG_02075
OG0001868	E0198_001273	CLUG_02080
OG0001869	E0198_001272	CLUG_02082
OG0001870	E0198_001271	CLUG_02083
OG0001871	E0198_001270	CLUG_02084
OG0001872	E0198_001269	CLUG_02085
OG0001873	E0198_001268	CLUG_02086
OG0001874	E0198_001267	CLUG_02087
OG0001875	E0198_001266	CLUG_02088
OG0001876	E0198_001265	CLUG_02089
OG0001877	E0198_001264	CLUG_02090
OG0001878	E0198_001263	CLUG_02091
OG0001879	E0198_001262	CLUG_02092
OG0001880	E0198_001261	CLUG_02093
OG0001881	E0198_001260	CLUG_02094
OG0001882	E0198_001259	CLUG_02096
OG0001883	E0198_001257	CLUG_02097
OG0001884	E0198_001256	CLUG_02098
OG0001885	E0198_001255	CLUG_02099
OG0001886	E0198_001254	CLUG_02100
OG0001887	E0198_004330	CLUG_02102
OG0001888	E0198_001252	CLUG_02103
OG0001889	E0198_001251	CLUG_02105
OG0001890	E0198_001250	CLUG_02106
OG0001891	E0198_001249	CLUG_02107
OG0001892	E0198_001248	CLUG_02110
OG0001893	E0198_001247	CLUG_02112
OG0001894	E0198_001245	CLUG_02114
OG0001895	E0198_001244	CLUG_02115
OG0001896	E0198_001243	CLUG_02116
OG0001897	E0198_001242	CLUG_02117
OG0001898	E0198_001241	CLUG_02118
OG0001899	E0198_001240	CLUG_02119
OG0001900	E0198_001238	CLUG_02121
OG0001901	E0198_001236	CLUG_02122
OG0001902	E0198_001235	CLUG_02123
OG0001903	E0198_001234	CLUG_02124
OG0001904	E0198_001232	CLUG_02126
OG0001905	E0198_001231	CLUG_02127
OG0001906	E0198_001230	CLUG_02128
OG0001907	E0198_001229	CLUG_02129
OG0001908	E0198_001228	CLUG_02130
OG0001909	E0198_001227	CLUG_02135
OG0001910	E0198_001226	CLUG_02138
OG0001911	E0198_001224	CLUG_02140
OG0001912	E0198_001223	CLUG_02141
OG0001913	E0198_001221	CLUG_02144
OG0001914	E0198_001220	CLUG_02145
OG0001915	E0198_001217	CLUG_02148
OG0001916	E0198_001216	CLUG_02149
OG0001917	E0198_001215	CLUG_02150
OG0001918	E0198_001212	CLUG_02151
OG0001919	E0198_001211	CLUG_02152
OG0001920	E0198_001210	CLUG_02153
OG0001921	E0198_001209	CLUG_02155
OG0001922	E0198_001207	CLUG_02158
OG0001923	E0198_001206	CLUG_02159
OG0001924	E0198_001205	CLUG_02160
OG0001925	E0198_001204	CLUG_02162
OG0001927	E0198_001202	CLUG_02165
OG0001928	E0198_001201	CLUG_02166
OG0001929	E0198_001200	CLUG_02167
OG0001930	E0198_001198	CLUG_02170
OG0001931	E0198_001197	CLUG_02174
OG0001932	E0198_001196	CLUG_02176
OG0001933	E0198_001195	CLUG_02177
OG0001934	E0198_001194	CLUG_02178
OG0001935	E0198_001192	CLUG_02180
OG0001936	E0198_001191	CLUG_02181
OG0001937	E0198_001190	CLUG_02182
OG0001938	E0198_001189	CLUG_02183
OG0001939	E0198_001188	CLUG_02184
OG0001940	E0198_001187	CLUG_02185
OG0001941	E0198_001182	CLUG_02191
OG0001942	E0198_001178	CLUG_02195
OG0001943	E0198_001177	CLUG_02197
OG0001944	E0198_001176	CLUG_02198
OG0001945	E0198_001175	CLUG_02199
OG0001946	E0198_001174	CLUG_02200
OG0001947	E0198_001173	CLUG_02202
OG0001948	E0198_001172	CLUG_02203
OG0001949	E0198_001171	CLUG_02204
OG0001950	E0198_001169	CLUG_02206
OG0001951	E0198_001168	CLUG_02207
OG0001952	E0198_001167	CLUG_02208
OG0001953	E0198_001166	CLUG_02209
OG0001954	E0198_001165	CLUG_02210
OG0001955	E0198_001164	CLUG_02211
OG0001956	E0198_001163	CLUG_02212
OG0001957	E0198_001162	CLUG_02213
OG0001958	E0198_001161	CLUG_02214
OG0001959	E0198_001160	CLUG_02215
OG0001960	E0198_001159	CLUG_02216
OG0001961	E0198_001158	CLUG_02217
OG0001962	E0198_001157	CLUG_02218
OG0001963	E0198_001155	CLUG_02220
OG0001964	E0198_001154	CLUG_02221
OG0001965	E0198_001153	CLUG_02223
OG0001966	E0198_001152	CLUG_02224
OG0001967	E0198_001151	CLUG_02225
OG0001968	E0198_001150	CLUG_02227
OG0001969	E0198_001149	CLUG_02228
OG0001970	E0198_001148	CLUG_02229
OG0001971	E0198_001147	CLUG_02230
OG0001972	E0198_001144	CLUG_02232
OG0001973	E0198_001143	CLUG_02233
OG0001974	E0198_001142	CLUG_02237
OG0001975	E0198_001139	CLUG_02238
OG0001976	E0198_001138	CLUG_02239
OG0001977	E0198_001137	CLUG_02240
OG0001978	E0198_001135	CLUG_02243
OG0001979	E0198_001134	CLUG_02244
OG0001980	E0198_001132	CLUG_02246
OG0001981	E0198_001131	CLUG_02247
OG0001982	E0198_001130	CLUG_02248
OG0001983	E0198_001129	CLUG_02249
OG0001984	E0198_001128	CLUG_02252
OG0001985	E0198_001127	CLUG_02254
OG0001986	E0198_001126	CLUG_02256
OG0001987	E0198_001125	CLUG_02259
OG0001988	E0198_001124	CLUG_02260
OG0001989	E0198_001123	CLUG_02261
OG0001990	E0198_001122	CLUG_02262
OG0001991	E0198_001120	CLUG_02264
OG0001992	E0198_001117	CLUG_02265
OG0001993	E0198_001114	CLUG_02266
OG0001994	E0198_001113	CLUG_02267
OG0001995	E0198_001112	CLUG_02268
OG0001996	E0198_001111	CLUG_02269
OG0001997	E0198_001110	CLUG_02270
OG0001998	E0198_001109	CLUG_02271
OG0001999	E0198_001108	CLUG_02272
OG0002000	E0198_001107	CLUG_02273
OG0002001	E0198_001106	CLUG_02274
OG0002002	E0198_001104	CLUG_02277
OG0002003	E0198_001103	CLUG_02278
OG0002004	E0198_001102	CLUG_02279
OG0002005	E0198_001101	CLUG_02280
OG0002006	E0198_001100	CLUG_02281
OG0002007	E0198_001099	CLUG_02282
OG0002008	E0198_001098	CLUG_02283
OG0002009	E0198_001097	CLUG_02289
OG0002010	E0198_001096	CLUG_02291
OG0002011	E0198_001095	CLUG_02292
OG0002012	E0198_001094	CLUG_02294
OG0002013	E0198_001093	CLUG_02297
OG0002014	E0198_001092	CLUG_02298
OG0002016	E0198_002869	CLUG_02306
OG0002017	E0198_002867	CLUG_02308
OG0002018	E0198_002866	CLUG_02309
OG0002019	E0198_002865	CLUG_02310
OG0002020	E0198_002864	CLUG_02311
OG0002021	E0198_002863	CLUG_02312
OG0002022	E0198_002862	CLUG_02313
OG0002023	E0198_002861	CLUG_02317
OG0002024	E0198_002860	CLUG_02318
OG0002025	E0198_002859	CLUG_02319
OG0002026	E0198_002858	CLUG_02320
OG0002027	E0198_002857	CLUG_02321
OG0002028	E0198_002856	CLUG_02322
OG0002029	E0198_002855	CLUG_02323
OG0002030	E0198_002854	CLUG_02324
OG0002031	E0198_002853	CLUG_02325
OG0002032	E0198_002852	CLUG_02326
OG0002033	E0198_002851	CLUG_02327
OG0002034	E0198_002850	CLUG_02328
OG0002035	E0198_002849	CLUG_02329
OG0002036	E0198_002848	CLUG_02330
OG0002037	E0198_002847	CLUG_02331
OG0002038	E0198_002846	CLUG_02332
OG0002039	E0198_002845	CLUG_02333
OG0002040	E0198_002844	CLUG_02334
OG0002041	E0198_002843	CLUG_02335
OG0002042	E0198_002842	CLUG_02336
OG0002043	E0198_002841	CLUG_02337
OG0002044	E0198_002840	CLUG_02338
OG0002045	E0198_002839	CLUG_02339
OG0002046	E0198_002838	CLUG_02340
OG0002047	E0198_002837	CLUG_02342
OG0002048	E0198_002835	CLUG_02344
OG0002049	E0198_002834	CLUG_02346
OG0002050	E0198_002833	CLUG_02347
OG0002051	E0198_002830	CLUG_02350
OG0002052	E0198_002829	CLUG_02351
OG0002053	E0198_002828	CLUG_02352
OG0002054	E0198_002827	CLUG_02353
OG0002055	E0198_002826	CLUG_02354
OG0002056	E0198_002825	CLUG_02355
OG0002057	E0198_002824	CLUG_02356
OG0002058	E0198_002823	CLUG_02357
OG0002059	E0198_002822	CLUG_02358
OG0002060	E0198_002820	CLUG_02359
OG0002061	E0198_002819	CLUG_02360
OG0002062	E0198_002817	CLUG_02362
OG0002063	E0198_002816	CLUG_02364
OG0002064	E0198_002815	CLUG_02365
OG0002065	E0198_002814	CLUG_02366
OG0002066	E0198_002813	CLUG_02367
OG0002067	E0198_002812	CLUG_02368
OG0002068	E0198_002811	CLUG_02369
OG0002069	E0198_002810	CLUG_02370
OG0002070	E0198_002809	CLUG_02372
OG0002071	E0198_002808	CLUG_02374
OG0002072	E0198_002807	CLUG_02375
OG0002073	E0198_002806	CLUG_02376
OG0002074	E0198_002805	CLUG_02377
OG0002075	E0198_002804	CLUG_02378
OG0002076	E0198_002803	CLUG_02379
OG0002077	E0198_002802	CLUG_02380
OG0002078	E0198_002801	CLUG_02381
OG0002079	E0198_002800	CLUG_02382
OG0002080	E0198_002799	CLUG_02384
OG0002081	E0198_002798	CLUG_02385
OG0002082	E0198_002797	CLUG_02386
OG0002083	E0198_002796	CLUG_02387
OG0002084	E0198_002795	CLUG_02388
OG0002085	E0198_002794	CLUG_02389
OG0002086	E0198_002793	CLUG_02390
OG0002087	E0198_002792	CLUG_02391
OG0002088	E0198_002791	CLUG_02392
OG0002089	E0198_002790	CLUG_02393
OG0002090	E0198_002789	CLUG_02394
OG0002091	E0198_002786	CLUG_02395
OG0002092	E0198_002784	CLUG_02397
OG0002093	E0198_002783	CLUG_02398
OG0002094	E0198_002782	CLUG_02399
OG0002095	E0198_002781	CLUG_02400
OG0002096	E0198_002780	CLUG_02401
OG0002097	E0198_002779	CLUG_02402
OG0002098	E0198_002778	CLUG_02403
OG0002099	E0198_002776	CLUG_02404
OG0002100	E0198_002774	CLUG_02406
OG0002101	E0198_002773	CLUG_02407
OG0002102	E0198_002772	CLUG_02408
OG0002103	E0198_002770	CLUG_02411
OG0002104	E0198_002769	CLUG_02413
OG0002105	E0198_002768	CLUG_02415
OG0002106	E0198_002767	CLUG_02416
OG0002107	E0198_002766	CLUG_02417
OG0002108	E0198_002764	CLUG_02419
OG0002109	E0198_002762	CLUG_02421
OG0002110	E0198_002761	CLUG_02422
OG0002111	E0198_002760	CLUG_02423
OG0002112	E0198_002759	CLUG_02424
OG0002113	E0198_002757	CLUG_02429
OG0002114	E0198_002755	CLUG_02430
OG0002115	E0198_002753	CLUG_02431
OG0002116	E0198_002752	CLUG_02432
OG0002117	E0198_002751	CLUG_02433
OG0002118	E0198_002749	CLUG_02435
OG0002119	E0198_002748	CLUG_02436
OG0002120	E0198_002747	CLUG_02437
OG0002121	E0198_002746	CLUG_02438
OG0002122	E0198_002745	CLUG_02439
OG0002123	E0198_002743	CLUG_02440
OG0002124	E0198_002742	CLUG_02446
OG0002125	E0198_002741	CLUG_02447
OG0002126	E0198_002740	CLUG_02448
OG0002127	E0198_002739	CLUG_02449
OG0002128	E0198_002737	CLUG_02450
OG0002129	E0198_002736	CLUG_02451
OG0002130	E0198_002735	CLUG_02452
OG0002131	E0198_002734	CLUG_02453
OG0002132	E0198_002733	CLUG_02454
OG0002133	E0198_002732	CLUG_02455
OG0002134	E0198_002731	CLUG_02457
OG0002135	E0198_002727	CLUG_02462
OG0002136	E0198_002726	CLUG_02463
OG0002137	E0198_002725	CLUG_02464
OG0002138	E0198_002724	CLUG_02465
OG0002139	E0198_002723	CLUG_02466
OG0002140	E0198_002722	CLUG_02468
OG0002141	E0198_002720	CLUG_02476
OG0002142	E0198_002719	CLUG_02477
OG0002143	E0198_002718	CLUG_02478
OG0002144	E0198_002717	CLUG_02479
OG0002145	E0198_002716	CLUG_02480
OG0002146	E0198_002715	CLUG_02481
OG0002147	E0198_002714	CLUG_02482
OG0002148	E0198_002713	CLUG_02483
OG0002149	E0198_002712	CLUG_02485
OG0002150	E0198_002711	CLUG_02486
OG0002151	E0198_002710	CLUG_02487
OG0002152	E0198_002709	CLUG_02488
OG0002153	E0198_002707	CLUG_02491
OG0002154	E0198_002706	CLUG_02492
OG0002155	E0198_002705	CLUG_02493
OG0002156	E0198_002704	CLUG_02494
OG0002157	E0198_002702	CLUG_02495
OG0002158	E0198_002700	CLUG_02497
OG0002159	E0198_002698	CLUG_02500
OG0002160	E0198_002697	CLUG_02501
OG0002161	E0198_002696	CLUG_02502
OG0002162	E0198_002695	CLUG_02503
OG0002163	E0198_002694	CLUG_02504
OG0002164	E0198_002693	CLUG_02505
OG0002165	E0198_002692	CLUG_02509
OG0002166	E0198_002691	CLUG_02510
OG0002167	E0198_002690	CLUG_02511
OG0002168	E0198_002689	CLUG_02513
OG0002169	E0198_002688	CLUG_02514
OG0002170	E0198_002687	CLUG_02516
OG0002171	E0198_002686	CLUG_02517
OG0002172	E0198_002685	CLUG_02518
OG0002173	E0198_002683	CLUG_02519
OG0002174	E0198_002682	CLUG_02520
OG0002175	E0198_002681	CLUG_02521
OG0002176	E0198_002680	CLUG_02522
OG0002177	E0198_002678	CLUG_02523
OG0002178	E0198_002677	CLUG_02524
OG0002179	E0198_002675	CLUG_02525
OG0002180	E0198_002674	CLUG_02526
OG0002181	E0198_002673	CLUG_02527
OG0002182	E0198_002672	CLUG_02528
OG0002183	E0198_002671	CLUG_02529
OG0002184	E0198_002670	CLUG_02530
OG0002185	E0198_002669	CLUG_02531
OG0002186	E0198_002668	CLUG_02533
OG0002187	E0198_002667	CLUG_02534
OG0002188	E0198_002666	CLUG_02535
OG0002189	E0198_002665	CLUG_02538
OG0002190	E0198_002664	CLUG_02540
OG0002191	E0198_002663	CLUG_02541
OG0002192	E0198_002662	CLUG_02542
OG0002193	E0198_002661	CLUG_02543
OG0002194	E0198_002660	CLUG_02544
OG0002195	E0198_002659	CLUG_02545
OG0002196	E0198_002658	CLUG_02546
OG0002197	E0198_002657	CLUG_02547
OG0002198	E0198_002656	CLUG_02548
OG0002199	E0198_002655	CLUG_02549
OG0002200	E0198_002654	CLUG_02550
OG0002201	E0198_002652	CLUG_02551
OG0002202	E0198_002650	CLUG_02553
OG0002203	E0198_002649	CLUG_02554
OG0002204	E0198_002648	CLUG_02557
OG0002205	E0198_002647	CLUG_02558
OG0002206	E0198_002646	CLUG_02559
OG0002207	E0198_002645	CLUG_02562
OG0002208	E0198_002644	CLUG_02564
OG0002209	E0198_002643	CLUG_02565
OG0002210	E0198_002642	CLUG_02566
OG0002211	E0198_002641	CLUG_02567
OG0002212	E0198_002640	CLUG_02568
OG0002213	E0198_002639	CLUG_02569
OG0002214	E0198_002637	CLUG_02572
OG0002215	E0198_002634	CLUG_02573
OG0002216	E0198_002633	CLUG_02574
OG0002217	E0198_002632	CLUG_02576
OG0002218	E0198_002631	CLUG_02577
OG0002219	E0198_002630	CLUG_02578
OG0002220	E0198_002629	CLUG_02579
OG0002221	E0198_002628	CLUG_02580
OG0002222	E0198_002627	CLUG_02581
OG0002223	E0198_002625	CLUG_02582
OG0002224	E0198_002624	CLUG_02586
OG0002225	E0198_002623	CLUG_02587
OG0002226	E0198_002622	CLUG_02588
OG0002227	E0198_002621	CLUG_02589
OG0002228	E0198_002620	CLUG_02590
OG0002229	E0198_002619	CLUG_02591
OG0002230	E0198_002618	CLUG_02592
OG0002231	E0198_002617	CLUG_02593
OG0002232	E0198_002616	CLUG_02595
OG0002233	E0198_002615	CLUG_02596
OG0002234	E0198_002614	CLUG_02597
OG0002235	E0198_002613	CLUG_02598
OG0002236	E0198_002612	CLUG_02599
OG0002237	E0198_002610	CLUG_02601
OG0002238	E0198_002609	CLUG_02602
OG0002239	E0198_002608	CLUG_02603
OG0002240	E0198_002607	CLUG_02604
OG0002241	E0198_002606	CLUG_02605
OG0002242	E0198_002605	CLUG_02606
OG0002243	E0198_002604	CLUG_02607
OG0002244	E0198_002603	CLUG_02608
OG0002245	E0198_002602	CLUG_02609
OG0002246	E0198_002601	CLUG_02610
OG0002247	E0198_002599	CLUG_02611
OG0002248	E0198_002598	CLUG_02612
OG0002249	E0198_002597	CLUG_02613
OG0002250	E0198_002596	CLUG_02615
OG0002251	E0198_002595	CLUG_02616
OG0002252	E0198_002593	CLUG_02618
OG0002253	E0198_002592	CLUG_02619
OG0002254	E0198_002591	CLUG_02621
OG0002255	E0198_002589	CLUG_02623
OG0002256	E0198_002588	CLUG_02624
OG0002257	E0198_002587	CLUG_02625
OG0002258	E0198_002586	CLUG_02626
OG0002259	E0198_002584	CLUG_02627
OG0002260	E0198_002583	CLUG_02628
OG0002261	E0198_002582	CLUG_02629
OG0002262	E0198_002581	CLUG_02630
OG0002263	E0198_002580	CLUG_02631
OG0002264	E0198_002579	CLUG_02632
OG0002265	E0198_002578	CLUG_02633
OG0002266	E0198_002577	CLUG_02634
OG0002267	E0198_002576	CLUG_02636
OG0002268	E0198_002575	CLUG_02637
OG0002269	E0198_002574	CLUG_02638
OG0002270	E0198_002573	CLUG_02639
OG0002271	E0198_002572	CLUG_02640
OG0002272	E0198_002571	CLUG_02641
OG0002273	E0198_002569	CLUG_02643
OG0002274	E0198_002568	CLUG_02644
OG0002275	E0198_002567	CLUG_02645
OG0002276	E0198_002566	CLUG_02646
OG0002277	E0198_002565	CLUG_02647
OG0002278	E0198_002564	CLUG_02648
OG0002279	E0198_002563	CLUG_02649
OG0002280	E0198_002562	CLUG_02650
OG0002281	E0198_002561	CLUG_02651
OG0002282	E0198_002560	CLUG_02652
OG0002283	E0198_002559	CLUG_02654
OG0002284	E0198_002558	CLUG_02655
OG0002285	E0198_002557	CLUG_02656
OG0002286	E0198_002555	CLUG_02657
OG0002287	E0198_002554	CLUG_02658
OG0002288	E0198_002553	CLUG_02659
OG0002289	E0198_002552	CLUG_02660
OG0002290	E0198_002551	CLUG_02661
OG0002291	E0198_002550	CLUG_02662
OG0002292	E0198_002549	CLUG_02663
OG0002293	E0198_002547	CLUG_02664
OG0002294	E0198_002546	CLUG_02665
OG0002295	E0198_002545	CLUG_02666
OG0002296	E0198_002543	CLUG_02668
OG0002297	E0198_002542	CLUG_02669
OG0002298	E0198_002541	CLUG_02670
OG0002299	E0198_002540	CLUG_02671
OG0002300	E0198_002538	CLUG_02672
OG0002301	E0198_002537	CLUG_02673
OG0002302	E0198_002535	CLUG_02674
OG0002303	E0198_002534	CLUG_02675
OG0002304	E0198_002532	CLUG_02677
OG0002305	E0198_002531	CLUG_02679
OG0002306	E0198_002529	CLUG_02680
OG0002307	E0198_002528	CLUG_02683
OG0002308	E0198_002527	CLUG_02685
OG0002309	E0198_002526	CLUG_02686
OG0002310	E0198_002522	CLUG_02687
OG0002311	E0198_002521	CLUG_02688
OG0002312	E0198_002520	CLUG_02689
OG0002313	E0198_002519	CLUG_02690
OG0002314	E0198_002518	CLUG_02691
OG0002315	E0198_002517	CLUG_02692
OG0002316	E0198_002515	CLUG_02693
OG0002317	E0198_002514	CLUG_02694
OG0002318	E0198_002512	CLUG_02696
OG0002319	E0198_002511	CLUG_02697
OG0002320	E0198_002510	CLUG_02698
OG0002321	E0198_002509	CLUG_02699
OG0002322	E0198_002505	CLUG_02708
OG0002323	E0198_002504	CLUG_02710
OG0002324	E0198_002502	CLUG_02712
OG0002325	E0198_002501	CLUG_02713
OG0002326	E0198_002500	CLUG_02714
OG0002327	E0198_002499	CLUG_02715
OG0002328	E0198_002498	CLUG_02716
OG0002329	E0198_002497	CLUG_02717
OG0002330	E0198_002496	CLUG_02718
OG0002331	E0198_002495	CLUG_02719
OG0002332	E0198_002494	CLUG_02720
OG0002333	E0198_002493	CLUG_02722
OG0002334	E0198_002489	CLUG_02724
OG0002335	E0198_002488	CLUG_02726
OG0002336	E0198_002486	CLUG_02727
OG0002337	E0198_002485	CLUG_02728
OG0002338	E0198_002484	CLUG_02729
OG0002339	E0198_002483	CLUG_02730
OG0002340	E0198_002480	CLUG_02731
OG0002341	E0198_002479	CLUG_02732
OG0002342	E0198_002478	CLUG_02733
OG0002343	E0198_002477	CLUG_02734
OG0002344	E0198_002475	CLUG_02736
OG0002345	E0198_002474	CLUG_02737
OG0002346	E0198_002473	CLUG_02739
OG0002347	E0198_002472	CLUG_02740
OG0002348	E0198_002471	CLUG_02742
OG0002349	E0198_002470	CLUG_02743
OG0002350	E0198_002469	CLUG_02744
OG0002351	E0198_002468	CLUG_02745
OG0002352	E0198_002467	CLUG_02746
OG0002353	E0198_002466	CLUG_02747
OG0002354	E0198_002464	CLUG_02750
OG0002355	E0198_002463	CLUG_02751
OG0002356	E0198_002462	CLUG_02752
OG0002357	E0198_002461	CLUG_02753
OG0002358	E0198_002460	CLUG_02754
OG0002359	E0198_002459	CLUG_02755
OG0002360	E0198_002458	CLUG_02756
OG0002361	E0198_002457	CLUG_02757
OG0002363	E0198_002453	CLUG_02761
OG0002364	E0198_002452	CLUG_02764
OG0002365	E0198_002449	CLUG_02765
OG0002366	E0198_002445	CLUG_02767
OG0002367	E0198_002444	CLUG_02768
OG0002368	E0198_002443	CLUG_02769
OG0002369	E0198_002442	CLUG_02770
OG0002370	E0198_002441	CLUG_02771
OG0002371	E0198_002439	CLUG_02772
OG0002372	E0198_002437	CLUG_02774
OG0002373	E0198_002436	CLUG_02775
OG0002374	E0198_002435	CLUG_02777
OG0002375	E0198_002433	CLUG_02778
OG0002376	E0198_002432	CLUG_02779
OG0002377	E0198_002431	CLUG_02780
OG0002378	E0198_002430	CLUG_02781
OG0002379	E0198_002429	CLUG_02782
OG0002380	E0198_002428	CLUG_02783
OG0002381	E0198_002426	CLUG_02785
OG0002382	E0198_002425	CLUG_02786
OG0002383	E0198_002424	CLUG_02787
OG0002384	E0198_002423	CLUG_02788
OG0002385	E0198_002422	CLUG_02789
OG0002386	E0198_002421	CLUG_02790
OG0002387	E0198_002419	CLUG_02793
OG0002388	E0198_002418	CLUG_02796
OG0002389	E0198_002417	CLUG_02797
OG0002390	E0198_002416	CLUG_02798
OG0002391	E0198_002415	CLUG_02799
OG0002392	E0198_002414	CLUG_02800
OG0002393	E0198_002413	CLUG_02801
OG0002394	E0198_002412	CLUG_02802
OG0002395	E0198_002410	CLUG_02804
OG0002396	E0198_002408	CLUG_02805
OG0002397	E0198_002407	CLUG_02806
OG0002398	E0198_002404	CLUG_02809
OG0002399	E0198_002403	CLUG_02815
OG0002400	E0198_002402	CLUG_02816
OG0002401	E0198_002400	CLUG_02818
OG0002402	E0198_002399	CLUG_02819
OG0002404	E0198_002397	CLUG_02822
OG0002405	E0198_002396	CLUG_02823
OG0002406	E0198_002395	CLUG_02825
OG0002407	E0198_002394	CLUG_02826
OG0002408	E0198_002393	CLUG_02827
OG0002409	E0198_002392	CLUG_02830
OG0002410	E0198_002390	CLUG_02834
OG0002411	E0198_002389	CLUG_02836
OG0002412	E0198_002388	CLUG_02838
OG0002413	E0198_002387	CLUG_02841
OG0002414	E0198_002386	CLUG_02842
OG0002415	E0198_002385	CLUG_02843
OG0002416	E0198_002384	CLUG_02844
OG0002417	E0198_002383	CLUG_02845
OG0002418	E0198_002381	CLUG_02847
OG0002419	E0198_002380	CLUG_02848
OG0002420	E0198_002379	CLUG_02849
OG0002421	E0198_002378	CLUG_02851
OG0002422	E0198_002377	CLUG_02853
OG0002423	E0198_002376	CLUG_02854
OG0002424	E0198_002375	CLUG_02855
OG0002425	E0198_002373	CLUG_02856
OG0002426	E0198_002372	CLUG_02857
OG0002427	E0198_002371	CLUG_02858
OG0002428	E0198_002370	CLUG_02859
OG0002429	E0198_002369	CLUG_02861
OG0002430	E0198_002368	CLUG_02862
